# Time-averaged data for fix myfixR2
# TimeStep c_R2[0]
1699000 1.74811
1700000 1.74965
1701000 1.78522
1702000 1.8101
1703000 1.83557
1704000 1.80962
1705000 1.77878
1706000 1.73896
1707000 1.75454
1708000 1.84995
1709000 1.92274
1710000 1.86387
1711000 1.81658
1712000 1.82075
1713000 1.83207
1714000 1.74324
1715000 1.64242
1716000 1.71817
1717000 1.70347
1718000 1.65007
1719000 1.55647
1720000 1.53797
1721000 1.57129
1722000 1.62114
1723000 1.69918
1724000 1.59662
1725000 1.53366
1726000 1.59364
1727000 1.64516
1728000 1.64048
1729000 1.63866
1730000 1.60368
1731000 1.65248
1732000 1.6399
1733000 1.63787
1734000 1.69172
1735000 1.69184
1736000 1.67546
1737000 1.63618
1738000 1.58148
1739000 1.52191
1740000 1.5381
1741000 1.64049
1742000 1.51976
1743000 1.57706
1744000 1.59719
1745000 1.56076
1746000 1.54797
1747000 1.59394
1748000 1.52714
1749000 1.48524
1750000 1.60219
1751000 1.60113
1752000 1.56739
1753000 1.5813
1754000 1.50329
1755000 1.51034
1756000 1.53845
1757000 1.55142
1758000 1.49529
1759000 1.50667
1760000 1.54619
1761000 1.55161
1762000 1.62092
1763000 1.61117
1764000 1.56071
1765000 1.52893
1766000 1.54737
1767000 1.55726
1768000 1.49666
1769000 1.5222
1770000 1.5369
1771000 1.55136
1772000 1.60963
1773000 1.5844
1774000 1.65099
1775000 1.67573
1776000 1.62116
1777000 1.59747
1778000 1.61463
1779000 1.59585
1780000 1.64681
1781000 1.68927
1782000 1.70042
1783000 1.67872
1784000 1.68948
1785000 1.61939
1786000 1.5914
1787000 1.61248
1788000 1.65686
1789000 1.57698
1790000 1.67415
1791000 1.76163
1792000 1.80856
1793000 1.77989
1794000 1.73257
1795000 1.79019
1796000 1.85363
1797000 1.8806
1798000 1.82401
1799000 1.88564
1800000 1.78163
1801000 1.71483
1802000 1.85098
1803000 1.90131
1804000 1.88524
1805000 1.8561
1806000 1.83862
1807000 1.83889
1808000 1.76852
1809000 1.80472
1810000 1.79522
1811000 1.69065
1812000 1.6948
1813000 1.75599
1814000 1.79242
1815000 1.7458
1816000 1.74511
1817000 1.79679
1818000 1.8262
1819000 1.72734
1820000 1.75092
1821000 1.77461
1822000 1.80604
